Station,Season,Ensemble Mean,CFSR,ERA-Interim,ERA5,ERA5-Land,JRA55,MERRA2,GLDAS-Noah,GLDAS-CLSM
-0.5393111110000001,Warm,-5.042114258,-5.474609375,-8.031738281,-5.018890381,-2.116455078,-7.7370605470000005,-3.16494751,-5.569824219,-3.2232971189999997
1.736225806,Warm,-0.584289551,-2.382171631,-1.860748291,0.895599365,2.0521545409999997,-3.0961608889999996,0.108551025,-0.915893555,0.5244140629999999
1.570483871,Warm,0.598937988,-0.9671325679999999,1.219207764,1.6549072269999998,1.936920166,-0.637573242,0.425201416,0.524017334,0.635955811
0.47498888899999997,Warm,-0.039886475,-0.6847229,-0.10366821300000001,0.232940674,0.565551758,-0.153594971,-0.083343506,-0.01940918,-0.072784424
-0.876855556,Warm,-5.234069824,-6.1632995610000005,-8.672271729,-5.936920166,-0.8354797359999999,-7.356903076,-2.656036377,-6.676300049,-3.5753479
0.9043440859999999,Warm,-0.915130615,-2.8138122560000003,-2.670288086,-0.110473633,2.310180664,-2.867034912,0.342376709,-1.800872803,0.288909912
0.855235663,Warm,0.91696167,-1.213470459,1.639251709,2.072906494,2.7366943360000002,-0.266418457,0.9096984859999999,0.505462646,0.9515075679999999
0.529681481,Warm,0.44802856399999996,-0.6545715329999999,0.591491699,0.8421020509999999,1.650146484,0.12564086900000002,0.281555176,0.5244750979999999,0.223297119
-0.918394907,Warm,-4.597076416,-4.544494629,-8.599945068,-4.184661865,-0.837890625,-6.890014647999999,-2.9388122560000003,-5.587738037,-3.193145752
0.216792115,Warm,-0.6455688479999999,-2.161621094,-2.93951416,1.083496094,2.4977111819999998,-2.6126098630000003,0.031463622999999996,-1.4231872559999998,0.359741211
0.695991398,Warm,0.563201904,-1.081115723,0.823425293,1.617523193,2.282287598,-0.370819092,0.41525268600000004,0.20629882800000002,0.612854004
0.200953222,Warm,0.056671143,-0.7525329590000001,-0.028717041000000002,0.409118652,1.059936523,0.029876708999999998,-0.161956787,-0.028686523,-0.07360839799999999
-1.2904425,Warm,-5.537078857000001,-6.592010498,-9.818115234,-4.951141357,-0.48843383799999995,-9.052459717,-3.265899658,-6.526916504,-3.601776123
-0.399286828,Warm,-0.8375244140000001,-2.9645080569999998,-3.273712158,1.20703125,2.93838501,-3.94152832,0.172821045,-1.496307373,0.6575622560000001
0.18332930100000003,Warm,0.563201904,-1.3723144530000002,0.8706359859999999,1.7472534180000001,2.52947998,-1.166534424,0.546813965,0.513122559,0.837280273
-0.057445555999999995,Warm,-0.267913818,-0.9330139159999999,-0.44351196299999995,-0.06552124,0.683441162,-0.564544678,-0.36569213899999997,-0.158630371,-0.29586792
-0.055833333,Warm,-0.151550293,0.12817382800000002,-0.07586669900000001,-0.24551391600000003,-0.024505615,0.001281738,-0.094146729,-0.47451782200000003,-0.42739868200000003
-2.1415322580000002,Warm,-9.829406738,-10.98995972,-19.07501221,-8.327911377000001,-2.600830078,-11.51113892,-7.4631347660000005,-10.23233032,-8.434844971
-0.799583333,Warm,-4.470001221,-5.418182373,-8.886657715,-3.317016602,-0.998779297,-7.540496826,-2.4862365719999997,-3.8382873539999998,-3.27432251
0.033669355,Warm,-0.25201416,-2.5586853030000003,-2.580718994,1.9010314940000002,2.35836792,-2.540588379,0.5251770020000001,0.159881592,0.719512939
0.291129032,Warm,1.112213135,-0.977783203,1.4630432130000002,2.337127686,2.479064941,-0.20632934600000002,0.78692627,2.02130127,0.994262695
0.091875,Warm,0.33996582,-0.451873779,0.070251465,0.5614624020000001,0.812988281,0.036132813,0.09176635699999999,1.5453491209999999,0.053649902
-3.656048387,Warm,-10.61376953,-13.91174316,-18.49607849,-10.15447998,-2.055084229,-10.47229004,-7.496643066,-12.7862854,-9.537445068
-0.841875,Warm,-5.157592773,-7.705963135,-8.826660156,-4.735473633,-0.47131347700000004,-7.310455322,-2.4889526369999997,-5.996276855,-3.725616455
-0.24415322600000003,Warm,-0.72543335,-3.665985107,-2.632843018,0.753112793,2.7398986819999998,-2.582550049,0.37310791,-1.101837158,0.313751221
0.49254032299999995,Warm,1.4216003419999999,-1.459503174,2.1981201169999998,2.7808837889999998,3.413238525,-0.071929932,1.216552734,2.067047119,1.228363037
0.23875,Warm,0.874450684,-0.591796875,0.849121094,1.293792725,2.118255615,0.15881347699999998,0.531768799,2.241546631,0.39401245100000004
-3.749193548,Warm,-9.832885742,-9.304077148,-21.91001892,-5.171325684,-1.952301025,-10.75259399,-8.628204346,-10.33966064,-10.60479736
-0.80375,Warm,-4.440277099999999,-5.123718262,-10.41696167,-1.863098145,-0.224090576,-6.908294678,-2.89932251,-4.281188965,-3.805664063
-0.29012096800000003,Warm,-0.237091064,-2.305725098,-3.6559448239999996,2.56048584,3.2715759280000003,-1.989776611,0.390319824,-0.380462646,0.212677002
0.22197580600000003,Warm,1.251861572,-0.841796875,1.2328491209999999,2.601501465,3.286346436,-0.051086426,0.9006958009999999,1.916900635,0.969604492
0.04375,Warm,0.62890625,-0.477478027,0.36083984399999997,1.041534424,1.8840332030000002,0.09951782199999999,0.123962402,1.8244934080000001,0.17440795899999997
-1.103333333,Warm,-5.4308776860000005,-6.4841003420000005,-10.47238159,-3.9389953610000004,-0.27435302699999997,-8.411834717,-3.227752686,-6.043640137000001,-4.593841553
-0.33669354799999995,Warm,-0.11529541,-2.630493164,-2.643341064,2.7364196780000003,3.664306641,-2.7862548830000002,0.700317383,-0.61895752,0.655700684
-0.0625,Warm,0.43936157200000003,-0.34069824200000004,0.253265381,0.7288513179999999,1.300811768,-0.016326904,0.015319824,1.556427002,0.017211914
-1.301875,Warm,-5.68057251,-6.2109375,-12.17544556,-1.924041748,-0.875762939,-8.036743163999999,-3.422668457,-7.345092772999999,-5.453796387000001
-0.48044354799999994,Warm,-0.602020264,-2.3468017580000002,-4.234832764,2.60345459,3.11505127,-3.2151489260000004,0.620147705,-1.3913574219999998,0.033203125
0.136693548,Warm,1.162017822,-0.775817871,1.165679932,2.710754395,3.20501709,-0.46105957,0.9795532229999999,1.60736084,0.864624023
-0.092916667,Warm,0.064666748,-0.5380859379999999,-0.344787598,0.44833374,0.995666504,-0.144317627,-0.113677979,0.509216309,-0.29489135699999997
-2.333467742,Warm,-7.539520264,-6.074798584,-17.40319824,-3.1819458010000004,-1.561126709,-8.763458252000001,-5.337799072,-9.691253662000001,-8.302612305
-0.876458333,Warm,-3.655670166,-3.887939453,-8.348754883,-1.489715576,-0.439025879,-5.749847412,-2.02041626,-3.866607666,-3.443084717
-0.47620967700000005,Warm,-0.093170166,-1.7527771,-2.544525146,2.265869141,2.933837891,-1.634552002,0.433410645,-0.44415283200000005,-0.002380371
-0.026612902999999997,Warm,1.0050354,-0.84286499,1.3265991209999999,2.1008911130000003,2.734649658,-0.142089844,0.889404297,1.308807373,0.664855957
-0.139375,Warm,0.146331787,-0.58480835,-0.094696045,0.408630371,1.084503174,0.025482177999999998,-0.01574707,0.665344238,-0.318084717
-1.920967742,Warm,-7.656188965,-6.73449707,-16.43029785,-4.280456543000001,-1.47454834,-8.703521729,-5.395202637000001,-10.07223511,-8.158782959
-0.655625,Warm,-2.503265381,-3.2102966310000003,-7.2062683110000005,-0.40771484399999997,1.2843933109999999,-4.098388672,-1.20880127,-3.001190186,-2.1778259280000003
-0.159072581,Warm,1.121246338,-1.1537475590000001,-0.156951904,3.4714050289999996,4.206085205,-0.140228271,1.0971069340000001,0.552612305,1.093780518
0.070766129,Warm,1.025634766,-0.535186768,1.120910645,1.8581848140000001,2.885559082,0.167633057,0.6812744140000001,1.378723145,0.647979736
-0.17125,Warm,0.091033936,-0.505432129,-0.390625,0.142486572,1.357116699,0.09945678699999999,-0.125946045,0.465393066,-0.314086914
0.763359722,Warm,-3.2905273439999996,-5.447692871,-2.126220703,-1.880981445,-1.703491211,-4.694000244,-2.352874756,-6.6306152339999995,-1.4882507319999998
0.638299059,Warm,-1.670928955,-2.9263305660000003,-1.4356994630000002,-1.167755127,-1.041900635,-3.6118164060000004,-0.424377441,-2.7154846189999997,-0.044189453
0.5870000000000001,Warm,0.9972228999999999,-1.266693115,1.995727539,2.566375732,1.669403076,-0.655303955,1.502319336,0.197174072,1.968658447
0.729926747,Warm,3.151824951,0.328186035,4.1242370610000005,4.6511535639999995,4.601470947,2.83984375,2.2828674319999998,3.9581604,2.42855835
2.224024866,Warm,3.7202148439999996,1.9162902830000001,3.079650879,3.765686035,3.9153747560000003,4.887207031,3.0717773439999996,5.67376709,3.451904297
3.867133333,Warm,3.879974365,3.118865967,2.323913574,3.676727295,3.792358398,5.934295654,3.0257873539999998,5.877441406,3.290496826
0.745994444,Warm,-4.237854004,-8.121063232000001,-4.4197082519999995,-2.376464844,-1.333099365,-5.7316589360000005,-2.907440186,-7.306488037,-1.7068786619999998
0.620892473,Warm,-1.97744751,-4.0935058589999995,-2.079711914,-1.196166992,-0.795684814,-4.18951416,-0.521789551,-3.0631713869999997,0.119995117
0.5650166670000001,Warm,1.095184326,-1.6739807130000002,2.015655518,3.038024902,2.721282959,-0.8107910159999999,1.644592285,-0.261444092,2.0882263180000002
0.760702957,Warm,3.6952209469999997,0.192840576,4.6218566889999995,5.583984375,6.079162598,3.1430358889999996,3.170135498,3.250061035,3.520751953
1.899554435,Warm,4.837921143,1.726959229,3.745330811,4.574249268,6.660491942999999,6.138305664,4.322143555,6.431793213,5.104034424
3.5971263889999996,Warm,4.448272705,2.565887451,2.368865967,3.7171630860000002,6.384643555,6.966491699,3.382843018,6.502838135,3.697509766
3.391448925,Warm,2.163024902,1.453796387,0.10198974599999999,1.4619750980000001,3.677856445,5.979095459,0.7542419429999999,3.0892028810000003,0.786010742
0.474641184,Warm,-3.578704834,-6.83026123,-2.8950195310000004,-2.134033203,-1.368743896,-4.170074463,-3.037689209,-7.212463379,-0.981262207
0.401410618,Warm,-1.343292236,-3.3110961910000003,-1.4746398930000002,-0.855499268,-0.567626953,-2.604064941,-0.382598877,-2.074188232,0.523468018
0.360249306,Warm,1.988220215,-0.8161010740000001,2.914886475,3.6077270510000004,3.58706665,0.6083984379999999,1.7937011719999998,1.94342041,2.26663208
0.441249328,Warm,3.9108276369999997,0.9540405270000001,4.217071533,4.840270996,5.390472412,3.787689209,2.853088379,5.935089111,3.3088989260000004
1.830293011,Warm,5.369995117,2.903778076,4.241485596,5.031188965,6.5964660639999995,6.2214355470000005,4.741607666,7.979858397999999,5.244171143
3.817030556,Warm,4.717132568,3.75869751,2.3731384280000003,3.820129395,6.454528809,7.164733887000001,3.520263672,7.295837402,3.349822998
-3.3019812000000006,Warm,-3.649780273,-5.356109619,-3.571258545,-1.951873779,-1.12020874,-5.489746094,-3.251800537,-6.883666992,-1.5736694340000001
-0.45539852200000003,Warm,-1.8387146,-3.05380249,-1.888214111,-0.9658203129999999,-0.7250061040000001,-4.309020996,-1.154418945,-2.727325439,0.113891602
-0.11932754599999999,Warm,1.560852051,-1.052124023,2.390808105,3.46875,3.01272583,-0.704345703,1.6467590330000001,1.50994873,2.2142639159999997
0.489860271,Warm,3.6372070310000004,0.985168457,4.00390625,4.99029541,5.563964844,2.683898926,2.561706543,5.57800293,2.730712891
1.284648858,Warm,4.581878662,2.19909668,3.323272705,4.7400207519999995,6.511505127,4.992675781,3.721618652,7.1012878420000005,4.065582275
1.140519097,Warm,4.773010254,3.423614502,2.516448975,4.914764404,7.202545166,6.109191895,3.5052185060000003,7.099273682000001,3.413024902
-0.48915313200000005,Warm,-3.439025879,-5.443969727000001,-3.838684082,-1.4232177730000002,-1.339630127,-5.79296875,-3.21182251,-5.82989502,-0.632019043
0.023865934,Warm,-0.112243652,-2.636169434,0.49575805700000003,2.3663330080000002,1.008422852,-2.496032715,0.950622559,-2.294128418,1.7071838380000002
0.8413394190000001,Warm,2.645446777,-0.95022583,4.404876709,5.548858642999999,5.238342285,2.252319336,2.628845215,-0.608825684,2.64944458
2.2906595359999997,Warm,4.314483643,0.9474792479999999,4.325042725,6.225250244,6.074066162,5.798217772999999,4.769683838,1.714752197,4.661376953
1.1357721840000001,Warm,3.17666626,1.32043457,1.528961182,4.459655762,4.335540771000001,6.555786133,2.7432861330000002,1.9729309080000001,2.496612549
-0.778385995,Warm,-2.258972168,-1.8020019530000002,-1.882354736,-0.956207275,-0.9663391109999999,-5.534027099999999,-1.580963135,-4.657684326,-0.69229126
-0.17764070899999998,Warm,-0.653106689,-0.9671020509999999,-0.556243896,0.811218262,-0.006652831999999999,-3.4272460939999996,0.29931640600000003,-1.903320313,0.52520752
0.050417360999999994,Warm,2.3245544430000002,0.201385498,3.8627929689999996,5.296569824,4.593048096,0.1640625,2.064910889,0.23007202100000002,2.183563232
0.872936492,Warm,4.324890137,1.9595336909999999,4.949615478999999,7.915161133,6.940307617,3.928710938,3.460662842,2.218353271,3.226806641
2.084776504,Warm,5.34463501,2.313476563,4.163696289,9.443969727,8.309906006,6.349395752,4.51373291,3.1640625,4.498962402
0.9508017940000001,Warm,4.13772583,2.1686401369999997,2.043395996,7.572265625,6.8225402829999995,6.734283447,2.368927002,3.2628173830000002,2.12890625
-3.010404762,Warm,-5.311187744,-7.404296875,-8.51171875,-1.4219055180000002,-2.018981934,-7.8562316889999995,-4.889038086,-6.563781737999999,-3.8236694339999997
0.18956682,Warm,-0.783905029,-3.154510498,-2.355743408,2.470916748,1.529388428,-2.950164795,-1.011230469,-0.894714355,0.094909668
0.7986175120000001,Warm,0.595397949,-1.198303223,1.005371094,1.990936279,1.474243164,-0.49328613299999996,0.274963379,1.128662109,0.580657959
0.345004762,Warm,0.469299316,-0.247680664,0.404876709,1.082427979,0.804077148,-0.034637451,-0.017669678,1.529418945,0.233581543
-4.813686636,Warm,-8.599914551,-8.723815918,-17.0458374,-2.43838501,-2.865020752,-11.19290161,-8.42477417,-9.334320068,-8.774230957
-1.5309333330000001,Warm,-3.761199951,-4.194763184,-7.8005065920000005,-0.348693848,-1.169891357,-6.667358397999999,-2.9088439939999997,-3.7657165530000003,-3.233856201
0.031709677,Warm,-0.357452393,-1.964599609,-2.645690918,2.770111084,1.860992432,-2.901000977,-0.38833618200000003,0.29641723600000003,0.112365723
0.44883871,Warm,0.6579284670000001,-0.7712402340000001,0.685394287,1.991210938,1.467315674,-0.34436035200000004,0.259460449,1.4983215330000001,0.477233887
0.36435,Warm,0.5569152829999999,-0.259460449,0.356201172,1.356567383,0.9357910159999999,-0.034332275,0.082611084,1.8598022459999999,0.158050537
-1.8809583330000001,Warm,-3.4946289060000004,-3.6488952639999996,-6.838500977000001,-0.5763854979999999,-0.99230957,-5.923614502,-2.7887268069999998,-4.299224853999999,-2.889282227
0.319879032,Warm,0.312164307,-1.6247253419999999,-0.662841797,3.2657165530000003,2.45425415,-1.4741821290000001,0.248809814,-0.332611084,0.622802734
0.777233871,Warm,0.7085876459999999,-0.787719727,0.970031738,2.0081481930000002,1.530761719,-0.118652344,0.36633300799999996,1.185272217,0.5146484379999999
0.102133333,Warm,0.10134887699999999,-0.500091553,-0.136871338,0.737335205,0.35055542,-0.127105713,-0.194274902,0.852111816,-0.17074585
-8.241758065,Warm,-9.190307617,-10.56378174,-19.89054871,-3.522216797,-2.27130127,-11.05993652,-7.465240478999999,-10.71218872,-8.03717041
-1.6756416669999998,Warm,-3.5834960939999996,-5.016418456999999,-9.510284424,0.074401855,0.373931885,-6.63961792,-2.084228516,-3.602386475,-2.2633361819999998
1.4286048390000001,Warm,0.8394470209999999,-1.927398682,-1.528198242,3.8598632810000004,3.6499328610000004,-1.227508545,1.081237793,1.3674621580000001,1.440307617
2.284096774,Warm,1.980102539,-0.652099609,2.533905029,3.588134766,3.5894470210000002,0.042510985999999994,1.293914795,3.904052734,1.5408630369999998
0.21125833300000002,Warm,0.413024902,-0.40405273399999997,-0.22906494100000002,0.696014404,0.837982178,-0.018096924,-0.22695922899999998,2.852294922,-0.20397949199999998
-5.164532258,Warm,-8.841522217,-10.47302246,-19.36407471,-8.487976074,-2.388427734,-9.802246094,-6.521026611,-7.966278076,-5.729034424
-0.550917063,Warm,-4.20791626,-5.0314636230000005,-9.787902832,-4.03793335,-1.138702393,-5.7366027829999995,-2.1678771969999997,-3.4839172360000004,-2.2789611819999998
2.020197005,Warm,-0.571014404,-1.9059753419999999,-4.133636475,0.348571777,1.724975586,-1.66796875,0.266937256,0.12313842800000001,0.675842285
3.343859063,Warm,1.386505127,0.12713623,1.253051758,2.509399414,2.779327393,-0.055603027,1.028320313,2.176269531,1.274017334
1.024522619,Warm,0.543792725,0.935455322,-0.010253906,0.518463135,1.0012817379999999,0.10168457,0.067657471,1.6284790040000001,0.107543945
-6.799828341,Warm,-11.68551636,-8.966278076,-22.20581055,-13.57104492,-4.9220886230000005,-12.53302002,-9.194213867,-12.20996094,-9.88180542
0.415075794,Warm,-5.443572998,-4.308319092,-10.83779907,-6.111022949,-1.954559326,-8.821075439,-3.158416748,-4.845977783,-3.511505127
3.7789308760000004,Warm,-0.9899597170000001,-1.5559082030000002,-4.341644287,-0.50970459,1.562316895,-4.248779297,0.166381836,0.32571411100000003,0.6819458009999999
3.081979263,Warm,0.792816162,-0.101043701,0.821136475,1.529663086,1.76751709,-0.970703125,0.6116638179999999,1.8973999019999999,0.7867736820000001
1.882794048,Warm,0.546356201,0.449584961,0.418182373,0.536315918,0.8499755859999999,-0.08807373,0.274841309,1.6434936519999999,0.28643798800000003
-2.302833333,Warm,-5.078155518,-4.364868164,-9.096801758,-7.289550781,-2.646850586,-7.306518555,-3.093322754,-4.250488281,-2.576904297
1.364596774,Warm,0.025115967000000003,-1.607116699,-1.599304199,0.20748901399999997,2.255828857,-1.73059082,0.715789795,0.6331481929999999,1.325561523
1.302844355,Warm,1.6711120609999999,-0.050079346,2.270477295,2.876739502,2.9290466310000003,0.05947876,1.2533569340000001,2.5845642090000003,1.445373535
0.5139891670000001,Warm,1.087799072,0.697387695,0.899658203,1.319244385,1.669067383,0.09362793,0.470031738,2.9700317380000003,0.583221436
-7.049812902999999,Warm,-10.85690308,-8.011199951,-18.31539917,-16.60769653,-8.184204102,-12.66262817,-7.7746582029999995,-9.049346924,-6.249969482000001
-2.116642778,Warm,-4.816772461,-3.9397583010000004,-8.40637207,-7.61907959,-3.359436035,-8.355651855,-2.3883361819999998,-2.578765869,-1.8867492680000002
-0.592386559,Warm,0.042816162000000005,-1.161895752,-1.410339355,-0.20227050800000002,1.808227539,-2.835876465,1.04498291,1.7507629390000001,1.3488769530000002
-0.875883333,Warm,0.607177734,-0.135070801,0.8851623540000001,0.853424072,1.028839111,-0.388793945,0.485656738,1.574523926,0.553619385
-1.114779722,Warm,0.047454834,-0.129699707,-0.07699585,-0.23928833,-0.016204833999999998,-0.019378661999999998,-0.100158691,1.025665283,-0.064178467
-7.080458871,Warm,-9.761138916,-10.33981323,-19.28297424,-9.789459229,-2.754089355,-11.13381958,-7.498077392999999,-9.536224365,-7.754760742
0.15179722199999998,Warm,-4.325256348,-5.062316895,-8.959259033,-4.058959961,-1.114624023,-7.030548096,-2.4655151369999997,-3.05758667,-2.8531494139999998
2.1502822580000003,Warm,-0.060852051,-2.345214844,-2.617431641,1.534484863,2.3160705569999998,-2.166137695,0.544921875,1.2251586909999999,1.021362305
1.465465054,Warm,1.253936768,-0.780609131,1.428131104,2.284393311,2.489196777,-0.062286377000000004,0.791168213,2.757385254,1.124145508
0.263998148,Warm,0.436126709,-0.33502197300000003,0.005157470999999999,0.52053833,0.80178833,-0.002563477,0.073455811,2.264923096,0.16079711900000002
-5.291482975,Warm,-10.084197999999999,-12.59689331,-17.56529236,-10.19689941,-2.028747559,-10.27822876,-7.117706299,-12.27261353,-8.617218017999999
-1.2403288890000002,Warm,-4.533538818,-6.4509277339999995,-8.282073975,-4.364135742,-0.071929932,-6.713195801,-2.215209961,-4.942016602,-3.22869873
0.31944516100000003,Warm,-0.270874023,-3.0658569339999997,-2.119628906,1.040222168,2.863494873,-2.077087402,0.5145874020000001,-0.06350708,0.740875244
1.119935484,Warm,1.5996398930000002,-1.1224060059999998,2.2798767090000003,2.8150024410000003,3.496337891,-0.014373779,1.220611572,2.772613525,1.34954834
0.6018377779999999,Warm,1.025543213,-0.29779052699999997,0.7611389159999999,1.287994385,2.168945313,0.067352295,0.515075684,3.239807129,0.46194458
-4.919655914,Warm,-9.802978516,-9.520996094,-21.34196472,-5.593414307000001,-1.959655762,-10.36917114,-8.510559082,-10.80880737,-10.31936646
-1.1404366670000001,Warm,-4.2033691410000005,-4.847686768,-10.02545166,-1.943359375,-0.088745117,-6.124053955,-2.7897338869999997,-4.259307861,-3.54864502
-0.266641935,Warm,0.007415771,-2.1119079590000003,-3.331298828,2.597869873,3.3637390139999996,-1.473175049,0.46762085,0.039367676000000004,0.506988525
-3.693820815,Warm,-6.342010498,-5.508331299,-10.298614500000001,-3.531188965,-1.921630859,-7.367706299,-5.585876465,-10.02331543,-6.499542236
-1.373446461,Warm,-3.0101013180000002,-3.316131592,-4.6599426269999995,-1.5775146480000002,-0.9866333009999999,-5.833648682000001,-1.6820678709999999,-4.223358154,-1.8013916019999998
-1.035142172,Warm,0.453125,-1.70892334,0.622802734,2.573608398,2.728088379,-2.438934326,1.161254883,-1.05670166,1.7438659669999999
-0.490128605,Warm,2.982269287,-0.298919678,4.380157471,4.981445313,5.215301514,1.316131592,2.656402588,2.54019165,3.0675354
0.127815402,Warm,4.144256592,1.4017944340000001,4.000793456999999,4.353027344,5.252532959,4.190368652,4.000823975,5.011779785,4.942810059
0.273707018,Warm,3.652496338,1.717651367,2.1790161130000003,2.5780334469999997,4.685455322,5.482543945,3.29397583,5.518463135,3.764709473
-1.451633248,Warm,-2.795684814,-3.805633545,-4.177764893,-1.864532471,-1.282745361,-5.184448242,-1.837310791,-3.44229126,-0.7706604
-0.7352170659999999,Warm,0.121734619,-2.133605957,0.16973877,1.382598877,1.4771118159999999,-2.101409912,0.78213501,-0.26690673800000003,1.6642150880000002
-0.01676342,Warm,2.429534912,-0.847167969,3.692932129,3.901275635,4.121520996,1.257476807,1.995025635,3.055877686,2.2594299319999998
0.315414335,Warm,2.567382813,-0.08822631800000001,2.5918884280000003,2.6807861330000002,3.1850585939999996,3.3063049319999998,1.9460449219999998,4.118133545,2.799072266
0.25839518100000003,Warm,2.438812256,0.444610596,1.584564209,1.713256836,2.584411621,4.198760986,2.084411621,4.142852783,2.75769043
